Date,Open,High,Low,Close,Volume,Adj Close
2010-04-14,1720.42,1735.33,1720.42,1735.33,431000,1735.33
2010-04-15,1745.52,1747.38,1729.59,1743.91,464200,1743.91
2010-04-16,1742.24,1743.65,1723.28,1734.49,380800,1734.49
2010-04-19,1708.39,1720.03,1700.69,1705.3,367200,1705.3
2010-04-20,1715.83,1721.36,1710.18,1718.03,521600,1718.03
2010-04-21,1730.37,1748.19,1729.77,1747.58,532800,1747.58
2010-04-22,1737.29,1740.04,1727.61,1739.52,524800,1739.52
2010-04-23,1747.92,1748.46,1732.88,1737.03,460400,1737.03
2010-04-26,1745.98,1757.76,1745.8,1752.2,419600,1752.2
2010-04-27,1748.84,1756.15,1742.27,1749.55,432200,1749.55
2010-04-28,1716.17,1733.91,1714.53,1733.91,398800,1733.91
2010-04-29,1738.77,1738.77,1720.67,1728.42,443800,1728.42
2010-04-30,1742.32,1749.69,1739.81,1741.56,411400,1741.56
2010-05-03,1735.68,1740.15,1709.81,1721.21,413600,1721.21
2010-05-04,1730.57,1734.47,1714.17,1718.75,380600,1718.75
2010-05-06,1679.79,1689.16,1674.11,1684.71,448200,1684.71
2010-05-07,1632.45,1658.3,1625.83,1647.5,455400,1647.5
2010-05-10,1661.61,1679.58,1654.41,1677.63,382600,1677.63
2010-05-11,1692.4,1692.4,1661.71,1670.24,455000,1670.24
2010-05-12,1678.79,1680.16,1657.67,1663.03,451200,1663.03
2010-05-13,1683.76,1700,1682.91,1694.58,398000,1694.58
2010-05-14,1685.75,1699.59,1677.44,1695.63,432200,1695.63
2010-05-17,1668.57,1673.01,1644.71,1651.51,401400,1651.51
2010-05-18,1662.31,1663.15,1629.35,1643.24,491800,1643.24
2010-05-19,1621.32,1630.31,1601.54,1630.08,417000,1630.08
2010-05-20,1624.17,1640.47,1591.93,1600.18,357600,1600.18
2010-05-24,1589.83,1612.91,1585.62,1604.93,270000,1604.93
2010-05-25,1585.17,1585.6,1532.68,1560.83,474400,1560.83
2010-05-26,1575.29,1582.12,1549.65,1582.12,357600,1582.12
2010-05-27,1565.59,1611.59,1565.4,1607.5,356400,1607.5
2010-05-28,1630.14,1630.18,1606.76,1622.78,313600,1622.78
2010-05-31,1625.08,1641.25,1621.09,1641.25,297800,1641.25
2010-06-01,1634.55,1643.08,1623.4,1630.4,313400,1630.4
2010-06-03,1643.74,1663.67,1641.77,1661.84,308000,1661.84
2010-06-04,1660.99,1670.94,1658.52,1664.13,285400,1664.13
2010-06-07,1628.06,1638.88,1618.57,1637.97,300200,1637.97
2010-06-08,1635.01,1656.37,1630.43,1651.48,279800,1651.48
2010-06-09,1653.12,1655.61,1638.38,1647.22,314400,1647.22
2010-06-10,1651.92,1662.32,1643.71,1651.7,305800,1651.7
2010-06-11,1674.61,1681.7,1662.75,1675.34,367000,1675.34
2010-06-14,1683.29,1698.21,1681.95,1690.6,372200,1690.6
2010-06-15,1687.85,1696.74,1684.52,1690.03,346400,1690.03
2010-06-17,1707.29,1711.48,1701.28,1707.92,368400,1707.92
2010-06-18,1710.4,1712.35,1701.92,1711.95,292800,1711.95
2010-06-21,1728.37,1741.48,1723.77,1739.68,390600,1739.68
2010-06-22,1727.96,1734.42,1723.96,1731.48,402600,1731.48
2010-06-23,1722.52,1731.78,1721.41,1725.82,370800,1725.82
2010-06-24,1724.85,1739.87,1721.72,1739.87,313000,1739.87
2010-06-25,1721.53,1733.7,1719.08,1729.84,302600,1729.84
2010-06-28,1734.53,1735.27,1726.25,1732.03,346600,1732.03
2010-06-29,1735.31,1739.97,1703.47,1707.76,380200,1707.76
2010-06-30,1678.54,1699.55,1675.47,1698.29,340600,1698.29
2010-07-01,1687,1693.9,1664.54,1686.24,327200,1686.24
2010-07-02,1688.95,1693.75,1667.38,1671.82,344600,1671.82
2010-07-05,1675.43,1680.39,1664.22,1675.37,355000,1675.37
2010-07-06,1664.87,1684.94,1650.3,1684.94,334000,1684.94
2010-07-07,1685.77,1685.77,1668.61,1675.65,343800,1675.65
2010-07-08,1699.17,1702.65,1692.93,1698.64,329800,1698.64
2010-07-09,1708.72,1723.14,1697.61,1723.01,471000,1723.01
2010-07-12,1731.73,1734.05,1724.6,1734.05,345200,1734.05
2010-07-13,1737.92,1750.48,1732.85,1735.08,411600,1735.08
2010-07-14,1754.43,1764.81,1754.12,1758.01,533600,1758.01
2010-07-15,1754.71,1759.19,1748.98,1751.29,392400,1751.29
2010-07-16,1751.2,1754.28,1736.66,1738.45,376000,1738.45
2010-07-19,1719.14,1737.9,1717.97,1731.95,281800,1731.95
2010-07-20,1727.38,1740.82,1724.6,1736.77,307600,1736.77
2010-07-21,1752.69,1755.66,1740.11,1748.78,374600,1748.78
2010-07-22,1744.7,1752.58,1732.49,1735.53,403600,1735.53
2010-07-23,1756.38,1760.62,1745.04,1758.06,371600,1758.06
2010-07-26,1760.1,1774.05,1758.99,1769.07,319800,1769.07
2010-07-27,1775.47,1778.72,1765.42,1768.31,361000,1768.31
2010-07-28,1773.69,1775.82,1764.54,1773.47,325400,1773.47
2010-07-29,1770.44,1776.96,1767.96,1770.88,348200,1770.88
2010-07-30,1768.24,1774.74,1754.58,1759.33,370600,1759.33
2010-08-02,1771.38,1784.1,1767.6,1782.27,332600,1782.27
2010-08-03,1796,1796.28,1784.57,1790.6,348600,1790.6
2010-08-04,1795.23,1795.23,1774.48,1789.26,334400,1789.26
2010-08-05,1796.63,1797.42,1773.49,1783.86,337400,1783.86
2010-08-06,1782.47,1785.98,1769.46,1783.83,335800,1783.83
2010-08-09,1779.38,1790.21,1776.72,1790.17,290400,1790.17
2010-08-10,1792.12,1794.55,1779.57,1781.13,300600,1781.13
2010-08-11,1775.34,1776.99,1754.18,1758.19,380000,1758.19
2010-08-12,1731.34,1742.8,1721.75,1721.75,359600,1721.75
2010-08-13,1731.15,1747.11,1725.24,1746.24,278000,1746.24
2010-08-16,1735.36,1746.02,1716.86,1743.31,314200,1743.31
2010-08-17,1737.36,1757.22,1734.51,1755.03,426400,1755.03
2010-08-18,1763.84,1765.01,1753.68,1761.99,371200,1761.99
2010-08-19,1763.6,1781.07,1762.98,1779.64,344400,1779.64
2010-08-20,1769.02,1776.35,1765.58,1775.54,361200,1775.54
2010-08-23,1780.59,1788.71,1766.77,1767.71,329800,1767.71
2010-08-24,1757.1,1771.76,1749.11,1760.53,401000,1760.53
2010-08-25,1745.77,1753.57,1734.79,1734.79,345000,1734.79
2010-08-26,1744.08,1744.4,1729.76,1729.76,302200,1729.76
2010-08-27,1724,1732.84,1719.2,1729.56,244600,1729.56
2010-08-30,1749.02,1760.35,1746.21,1760.13,246400,1760.13
2010-08-31,1746.85,1752.07,1736.23,1742.75,288000,1742.75
2010-09-01,1751.96,1767.21,1748.3,1764.69,302400,1764.69
2010-09-02,1783.22,1783.85,1767.67,1775.73,291000,1775.73
2010-09-03,1780.8,1786.04,1774.95,1780.02,310400,1780.02
2010-09-06,1791.76,1794.07,1784.49,1792.42,327000,1792.42
2010-09-07,1792.07,1796.5,1786.37,1787.74,315200,1787.74
2010-09-08,1780.48,1785.48,1770.78,1779.22,321000,1779.22
2010-09-09,1786.83,1790.47,1775.07,1784.36,366000,1784.36
2010-09-10,1792.75,1808.18,1791.95,1802.58,339200,1802.58
2010-09-13,1812.03,1819.12,1807.59,1818.86,385400,1818.86
2010-09-14,1824.78,1827.03,1810.78,1815.25,385800,1815.25
2010-09-15,1817.3,1827,1813.09,1823.88,338200,1823.88
2010-09-16,1822.35,1824.61,1811.85,1811.85,335600,1811.85
2010-09-17,1823.64,1828.54,1812.05,1827.35,316400,1827.35
2010-09-20,1821.52,1833.78,1818.6,1832.63,242200,1832.63
2010-09-24,1830.22,1846.6,1825.8,1846.6,273600,1846.6
2010-09-27,1856.42,1862.03,1851.97,1860.83,383200,1860.83
2010-09-28,1859.04,1862.72,1852.52,1855.97,356000,1855.97
2010-09-29,1865.27,1873.79,1864.43,1866.45,359000,1866.45
2010-09-30,1870.21,1872.81,1861.18,1872.81,352000,1872.81
2010-10-01,1872.39,1884,1868.9,1876.73,363800,1876.73
2010-10-04,1884.49,1889.5,1875.93,1879.29,390600,1879.29
2010-10-05,1874.1,1885,1868.89,1878.94,339800,1878.94
2010-10-06,1897.07,1905.73,1894.02,1903.95,390600,1903.95
2010-10-07,1901.2,1906.02,1893.14,1900.85,397600,1900.85
2010-10-08,1900.86,1900.86,1887.98,1897.07,372800,1897.07
2010-10-11,1908.55,1909.01,1885.08,1889.91,340200,1889.91
2010-10-12,1892.27,1893.13,1857.93,1868.04,314600,1868.04
2010-10-13,1878.58,1881.2,1866.41,1876.15,317800,1876.15
2010-10-14,1886.68,1899.76,1884.45,1899.76,374200,1899.76
2010-10-15,1898.85,1903.25,1893.76,1902.29,368600,1902.29
2010-10-18,1904.57,1904.79,1875.42,1875.42,371400,1875.42
2010-10-19,1878.98,1885.23,1857.32,1857.32,426000,1857.32
2010-10-20,1844.41,1875.76,1837.08,1870.44,364600,1870.44
2010-10-21,1878.51,1879.08,1858.38,1874.69,412000,1874.69
2010-10-22,1882.08,1897.31,1880.25,1897.31,346400,1897.31
2010-10-25,1902.51,1918.87,1899.08,1915.71,405400,1915.71
2010-10-26,1913.25,1919.56,1909.27,1919.41,350000,1919.41
2010-10-27,1919.48,1924.61,1902.18,1909.54,391600,1909.54
2010-10-28,1909.38,1914.89,1901.8,1907.87,347600,1907.87
2010-10-29,1913.61,1913.95,1875.31,1882.95,374600,1882.95
2010-11-01,1889.57,1914.74,1880.25,1914.74,340000,1914.74
2010-11-03,1931.13,1943.23,1930.11,1935.97,356800,1935.97
2010-11-04,1941.56,1945.58,1936.04,1942.5,319000,1942.5
2010-11-05,1962.34,1966.99,1938.57,1938.96,398200,1938.96
2010-11-08,1946.76,1948.44,1930.29,1942.41,306800,1942.41
2010-11-09,1943.56,1947.66,1935.38,1947.46,290800,1947.46
2010-11-10,1945.73,1967.85,1945.28,1967.85,339400,1967.85
2010-11-11,1966.5,1976.46,1914.73,1914.73,364400,1914.73
2010-11-12,1951.35,1958.22,1899.49,1913.12,447400,1913.12
2010-11-15,1918.69,1925.43,1900.25,1913.81,293600,1913.81
2010-11-16,1912.11,1916.07,1890,1899.13,330400,1899.13
2010-11-17,1877.23,1908.17,1875.34,1897.11,285800,1897.11
2010-11-18,1908.38,1929.24,1904.37,1927.86,268600,1927.86
2010-11-19,1936.74,1940.96,1927.81,1940.96,289200,1940.96
2010-11-22,1947.01,1954.78,1939.51,1944.34,326000,1944.34
2010-11-23,1938.91,1943.48,1919.15,1928.94,374800,1928.94
2010-11-24,1883.92,1928.45,1882.52,1925.98,449000,1925.98
2010-11-25,1934.97,1935.59,1916.16,1927.68,321800,1927.68
2010-11-26,1932.78,1936.72,1893.94,1901.8,459000,1901.8
2010-11-29,1904.95,1912.53,1880.58,1895.54,297600,1895.54
2010-11-30,1889.89,1917.57,1889.86,1904.63,428400,1904.63
2010-12-01,1907.7,1929.32,1904.71,1929.32,331400,1929.32
2010-12-02,1943.71,1950.26,1940.23,1950.26,431600,1950.26
2010-12-03,1960.61,1960.61,1948.51,1957.26,434400,1957.26
2010-12-06,1961.23,1961.47,1946.35,1953.64,456200,1953.64
2010-12-07,1955.63,1964.64,1952.56,1962.52,635600,1962.52
2010-12-08,1960.3,1970.91,1953.97,1955.72,491200,1955.72
2010-12-09,1963.88,1988.96,1961.68,1988.96,446400,1988.96
2010-12-10,1984.11,1991.96,1979.73,1986.14,371600,1986.14
2010-12-13,1993.42,1997.36,1983.93,1996.59,382600,1996.59
2010-12-14,2000.6,2009.05,1996.82,2009.05,394400,2009.05
2010-12-15,2009.2,2017.48,2004.06,2017.48,488600,2017.48
2010-12-16,2009.86,2019.49,2002.33,2009.24,360800,2009.24
2010-12-17,2018.28,2027.55,2010.75,2026.3,501400,2026.3
2010-12-20,2008.14,2021.7,1996.44,2020.28,407200,2020.28
2010-12-21,2035.11,2043.81,2032.66,2037.09,368600,2037.09
2010-12-22,2039.35,2045.39,2035.25,2038.11,332400,2038.11
2010-12-23,2042.41,2043.62,2028.78,2037.53,339000,2037.53
2010-12-24,2040.64,2042.89,2027.96,2029.6,316200,2029.6
2010-12-27,2024.56,2034.62,2018.75,2022.19,279200,2022.19
2010-12-28,2028.41,2041.83,2026.57,2033.32,357400,2033.32
2010-12-29,2028.57,2043.49,2027.52,2043.49,281200,2043.49
2010-12-30,2047.82,2052.97,2041.66,2051,304400,2051
2011-01-03,2063.69,2070.09,2054.83,2070.08,348200,2070.08
2011-01-04,2074.56,2085.14,2069.12,2085.14,411000,2085.14
2011-01-05,2083.1,2087.14,2076.92,2082.55,383000,2082.55
2011-01-06,2094.35,2096.65,2066.1,2077.61,405400,2077.61
2011-01-07,2073.68,2086.2,2068.66,2086.2,333800,2086.2
2011-01-10,2082.29,2088.64,2069.3,2080.81,340800,2080.81
2011-01-11,2079.85,2088.32,2059.67,2088.32,408200,2088.32
2011-01-12,2091.7,2098,2085.99,2094.95,427200,2094.95
2011-01-13,2097.04,2109.34,2083.8,2089.48,421800,2089.48
2011-01-14,2089.7,2108.17,2076.44,2108.17,422600,2108.17
2011-01-17,2112.37,2118.86,2099.84,2099.85,426600,2099.85
2011-01-18,2095.85,2111.4,2093.32,2096.48,450800,2096.48
2011-01-19,2106.53,2119.24,2084.08,2115.69,423800,2115.69
2011-01-20,2111.41,2114.2,2102.61,2106.66,333200,2106.66
2011-01-21,2103.74,2104.39,2066.82,2069.92,393800,2069.92
2011-01-24,2067.32,2082.97,2064,2082.16,338800,2082.16
2011-01-25,2092.27,2105.33,2083.8,2086.67,400800,2086.67
2011-01-26,2093.59,2112.33,2092.41,2110.46,364000,2110.46
2011-01-27,2115.04,2121.06,2108.53,2115.01,352400,2115.01
2011-01-28,2115.69,2119.49,2095.36,2107.87,403400,2107.87
2011-01-31,2080.6,2089.72,2069.73,2069.73,321000,2069.73
2011-02-01,2079.92,2086.56,2071.73,2072.03,290800,2072.03
2011-02-07,2102.76,2107.83,2081.73,2081.74,286000,2081.74
2011-02-08,2090.47,2092.43,2066.71,2069.7,300400,2069.7
2011-02-09,2077.12,2077.12,2037.3,2045.58,333200,2045.58
2011-02-10,2041.07,2043.07,2008.5,2008.5,309800,2008.5
2011-02-11,2010.29,2021.42,1975.47,1977.19,317200,1977.19
2011-02-14,1999.09,2015.84,1986.94,2014.59,279600,2014.59
2011-02-16,2007.08,2021.69,1989.11,1989.11,297600,1989.11
2011-02-17,2002,2006.59,1959.71,1977.22,340200,1977.22
2011-02-18,1989.24,2015.78,1981.75,2013.14,494000,2013.14
2011-02-21,2014.15,2014.98,1991.7,2005.3,324200,2005.3
2011-02-22,1978.34,1982.7,1958.77,1969.92,346000,1969.92
2011-02-23,1962.7,1977.99,1951.75,1961.63,308600,1961.63
2011-02-24,1957.63,1970.66,1945.41,1949.88,281600,1949.88
2011-02-25,1956.02,1965.48,1941.15,1963.43,306800,1963.43
2011-02-28,1954.4,1958.59,1935.93,1939.3,263800,1939.3
2011-03-02,1922.38,1940.78,1921.34,1928.24,207600,1928.24
2011-03-03,1942.24,1970.66,1941.23,1970.66,284800,1970.66
2011-03-04,1989.88,2008.89,1984.15,2004.68,334600,2004.68
2011-03-07,1996.48,2005.43,1978.13,1980.27,256000,1980.27
2011-03-08,1984.08,2007.24,1974.73,1996.32,304800,1996.32
2011-03-09,2007.79,2016.68,1991.52,2001.47,315400,2001.47
2011-03-10,1999.38,2001.27,1973.88,1981.58,288400,1981.58
2011-03-11,1956.34,1970.7,1949.32,1955.54,267200,1955.54
2011-03-14,1949.08,1971.23,1928.99,1971.23,388600,1971.23
2011-03-15,1966.82,1985.82,1882.09,1923.92,403800,1923.92
2011-03-16,1951.68,1965.15,1931.38,1957.97,284400,1957.97
2011-03-17,1921.59,1961.09,1919.13,1959.03,305800,1959.03
2011-03-18,1963.17,1988.04,1960.49,1981.13,291200,1981.13
2011-03-21,1985.47,2005.32,1985.15,2003.42,292200,2003.42
2011-03-22,2012.48,2016.27,2004.36,2013.66,304200,2013.66
2011-03-23,2019.18,2022.14,2005.59,2012.18,312600,2012.18
2011-03-24,2022.26,2036.93,2022.08,2036.78,295400,2036.78
2011-03-25,2058.35,2060.29,2041.72,2054.04,311200,2054.04
2011-03-28,2054.28,2059.92,2043.99,2056.39,285400,2056.39
2011-03-29,2052.87,2072.13,2050.09,2072.13,250400,2072.13
2011-03-30,2075.91,2100.2,2074.26,2091.38,316800,2091.38
2011-03-31,2098.09,2106.74,2089.12,2106.7,317800,2106.7
2011-04-01,2107.67,2121.02,2101.83,2121.01,338000,2121.01
2011-04-04,2124.37,2125.53,2103.82,2115.87,301800,2115.87
2011-04-05,2118.08,2130.43,2107.78,2130.43,327600,2130.43
2011-04-06,2129.13,2136.29,2119.66,2126.71,423000,2126.71
2011-04-07,2133.31,2135.73,2111.54,2122.14,382800,2122.14
2011-04-08,2119.01,2135.98,2118.72,2127.97,392800,2127.97
2011-04-11,2127.2,2135.33,2115.89,2122.39,316000,2122.39
2011-04-12,2117.21,2117.21,2088.67,2089.4,311200,2089.4
2011-04-13,2091.68,2121.93,2081.98,2121.92,348000,2121.92
2011-04-14,2116.49,2141.07,2109.63,2141.06,371800,2141.06
2011-04-15,2136.27,2142.71,2126.59,2140.5,356600,2140.5
2011-04-18,2146.83,2149.45,2128.02,2137.72,358200,2137.72
2011-04-19,2117.94,2136.95,2111.6,2122.68,375000,2122.68
2011-04-20,2146.38,2169.94,2138.8,2169.91,374400,2169.91
2011-04-21,2190.64,2211.36,2183.52,2198.54,416000,2198.54
2011-04-22,2203.04,2208.06,2190.87,2197.82,390800,2197.82
2011-04-25,2205.2,2218.07,2199.27,2216,354000,2216
2011-04-26,2219.47,2222.56,2196.76,2206.3,439400,2206.3
2011-04-27,2225.95,2231.47,2191.82,2206.7,423200,2206.7
2011-04-28,2215.42,2225.35,2194.15,2208.35,354800,2208.35
2011-04-29,2211.33,2219.6,2177.8,2192.36,364200,2192.36
2011-05-02,2203.09,2229.09,2202.92,2228.96,302400,2228.96
2011-05-03,2224.4,2228.04,2188.11,2200.73,375200,2200.73
2011-05-04,2196.9,2201.69,2173.21,2180.64,393800,2180.64
2011-05-06,2153.5,2156.81,2133.97,2147.45,344200,2147.45
2011-05-09,2157.95,2161.93,2136.59,2139.17,254000,2139.17
2011-05-11,2161.44,2166.63,2144.94,2166.63,378000,2166.63
2011-05-12,2139.24,2149.42,2122.6,2122.65,382200,2122.65
2011-05-13,2133.99,2134.53,2103.06,2120.08,397000,2120.08
2011-05-16,2104.67,2115.25,2097.16,2104.18,273600,2104.18
2011-05-17,2103.82,2111.44,2092.32,2102.41,300800,2102.41
2011-05-18,2110.7,2138.72,2106.41,2135.78,260000,2135.78
2011-05-19,2141.29,2143.41,2092.61,2095.51,283400,2095.51
2011-05-20,2101.45,2112.48,2084.06,2111.5,282800,2111.5
2011-05-23,2100.44,2100.44,2055.71,2055.71,293000,2055.71
2011-05-24,2052.44,2070.64,2048.55,2061.76,268600,2061.76
2011-05-25,2073.53,2082.12,2030.68,2035.87,345000,2035.87
2011-05-26,2059.93,2094.35,2056.49,2091.91,296600,2091.91
2011-05-27,2087.36,2111.36,2085.24,2100.24,272800,2100.24
2011-05-30,2115.27,2116.13,2085.75,2093.79,213200,2093.79
2011-05-31,2104.16,2146.79,2102.77,2142.47,303200,2142.47
2011-06-01,2142.67,2152.95,2132.85,2141.34,294800,2141.34
2011-06-02,2098.37,2126.8,2093.97,2114.2,248800,2114.2
2011-06-03,2123.47,2131.93,2108.75,2113.47,264200,2113.47
2011-06-07,2093.45,2106.85,2091.26,2099.71,246600,2099.71
2011-06-08,2102.97,2109.11,2068.78,2083.35,281400,2083.35
2011-06-09,2076.7,2088.82,2067.58,2071.42,283600,2071.42
2011-06-10,2085.85,2093.94,2045.24,2046.67,265800,2046.67
2011-06-13,2030.54,2057.65,2025.42,2048.74,218400,2048.74
2011-06-14,2045.22,2082.25,2040.69,2076.83,209600,2076.83
2011-06-15,2087.96,2091,2064.82,2086.53,229200,2086.53
2011-06-16,2057.16,2068.17,2043.81,2046.63,234200,2046.63
2011-06-17,2057.46,2058.67,2008.84,2031.93,282400,2031.93
2011-06-20,2034.35,2047.12,2017.52,2019.65,229200,2019.65
2011-06-21,2041.15,2051.19,2015.86,2048.17,278600,2048.17
2011-06-22,2066.91,2074.46,2059.36,2063.9,263800,2063.9
2011-06-23,2048.06,2064.96,2048.06,2055.86,259600,2055.86
2011-06-24,2063.92,2090.82,2062.26,2090.81,294200,2090.81
2011-06-27,2076.01,2076.94,2058.4,2070.29,246600,2070.29
2011-06-28,2092.94,2099.94,2062.91,2062.91,328600,2062.91
2011-06-29,2097.87,2098.95,2081.71,2094.42,256200,2094.42
2011-06-30,2103.59,2105.47,2091.09,2100.69,257200,2100.69
2011-07-01,2120.03,2131.67,2116.68,2125.74,273400,2125.74
2011-07-04,2143.24,2153.29,2141.98,2145.3,290400,2145.3
2011-07-05,2149.4,2163.37,2145.87,2161.75,284800,2161.75
2011-07-06,2156.94,2171.19,2155.33,2171.19,276000,2171.19
2011-07-07,2167.18,2184.94,2165.15,2180.59,355600,2180.59
2011-07-08,2192.83,2192.83,2173.96,2180.35,323000,2180.35
2011-07-11,2167.94,2171.29,2151.84,2157.16,240600,2157.16
2011-07-12,2131.07,2136.98,2107.95,2109.73,286400,2109.73
2011-07-13,2117.12,2129.64,2107.63,2129.64,306000,2129.64
2011-07-14,2119.06,2130.08,2105.24,2130.07,307400,2130.07
2011-07-15,2123.57,2145.2,2123,2145.2,272200,2145.2
2011-07-18,2149.97,2149.97,2121.73,2130.48,329000,2130.48
2011-07-19,2127.13,2140.44,2123.43,2130.21,303400,2130.21
2011-07-20,2158.88,2164.22,2149.25,2154.95,374000,2154.95
2011-07-21,2153.94,2155.49,2135.66,2145.04,362400,2145.04
2011-07-22,2162,2171.24,2153.49,2171.23,413000,2171.23
2011-07-25,2154,2158.35,2146.99,2150.48,342000,2150.48
2011-07-26,2163.08,2168.7,2148.22,2168.7,330200,2168.7
2011-07-27,2152.66,2174.73,2151.84,2174.31,297000,2174.31
2011-07-28,2138.61,2160.44,2138.61,2155.85,299600,2155.85
2011-07-29,2159.27,2159.27,2133.21,2133.21,328800,2133.21
2011-08-01,2160.09,2173.28,2158.24,2172.31,262800,2172.31
2011-08-02,2152.85,2155.44,2114.75,2121.27,350400,2121.27
2011-08-03,2079.19,2080.76,2056.53,2066.26,434400,2066.26
2011-08-04,2067.17,2071.03,2015.23,2018.47,356400,2018.47
2011-08-05,1937.17,1966.73,1920.67,1943.75,481000,1943.75
2011-08-08,1916.57,1939.92,1800,1869.45,571200,1869.45
2011-08-09,1807.88,1828.63,1684.68,1801.35,685000,1801.35
2011-08-10,1877.4,1877.4,1802.29,1806.24,486400,1806.24
